moduleTitle;packLabel;sourceDocument;name;type;cost;quantity;reference;state;img;uuid;path
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.kwccJqV8b8lk0c5m;actors.120.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.JFcGi69KR3EcTvhV;actors.64.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.nfKUcIBrrwtKuLNk;actors.65.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Skin;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Ysq1NtiYerMBrHg8;actors.89.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tight Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.X3wk5YytA9xLEvRt;actors.32.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Bark;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.0XU7e2SeryMVSd6W;actors.110.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Daemon Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.z22xtaUT0YYNFiwr;actors.93.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Flesh;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.JWnf2VhgzoAShKRp;actors.82.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.2Rl9eXA8TEMssNzS;actors.45.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Ts4A5gXZfjhFwfHX;actors.73.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.UBk0QGltFQXvF1OT;actors.107.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tough Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.C63guSLvsIZtp0ei;actors.113.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Warty Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.rliKdJ53VIWZSxJj;actors.100.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Witch Gown;armor;;;;active;icons/equipment/chest/robe-layered-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.0T0tvd5aDkMhVaab;actors.67.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Wolf Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.R5exSzn2EgABDByH;actors.117.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Wolf Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.4mkox9aaCZMauiN2;actors.118.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Alchemical Mine - Moderate;equipment;4 thaler;2;;other;icons/skills/ranged/projectile-explosion-black-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.VSpQQu2SmRh29rC7;actors.26.items.17
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Arrows/Bolts - Regular;equipment;1 thaler;24;;other;icons/weapons/ammunition/arrows-war-white.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.KDSFbrrLlh8tqLi2;actors.8.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chewable resin;equipment;;1;;other;icons/commodities/materials/bowl-liquid-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.RqYxBsBU7t8xBQro;actors.1.items.0
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Choking Spores;equipment;2 thaler;2;;other;icons/magic/nature/plant-undersea-seaweed-glow-green.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.hKj6fdvMhnSeHy8t;actors.12.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Concentrated Magic;equipment;1 thaler;1;;other;icons/tools/laboratory/bowl-liquid-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.TACto9GjPG8P3foy;actors.12.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Drone Dew;equipment;4 thaler;3;;other;icons/consumables/potions/potion-tube-corked-bat-gold-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.BB7Xqgbblb3UPXuZ;actors.12.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Elemental Essence;equipment;2 thaler;3;;other;icons/consumables/potions/bottle-round-corked-orante-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.DWW7X1U7ee5DF1xF;actors.23.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Elixir of Life;equipment;6 thaler;1;;other;icons/consumables/potions/potion-tube-corked-glowing-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.SXS6QaZYOZmqORLr;actors.43.items.19
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Library;equipment;10 thaler;1;;other;icons/sundries/books/book-stack.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.aSbNzd2BUe4YrUwf;actors.23.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Library;equipment;10 thaler;1;;other;icons/sundries/books/book-stack.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.hrvktnabyfBzgBRz;actors.24.items.26
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Smithy;equipment;10 thaler;1;;other;icons/skills/trades/smithing-tongs-metal-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.cxQqH4yeR3nLzxqE;actors.9.items.15
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Smithy;equipment;10 thaler;1;;other;icons/skills/trades/smithing-tongs-metal-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.rjXebkidNTbaHbgM;actors.10.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Smithy;equipment;10 thaler;1;;other;icons/skills/trades/smithing-tongs-metal-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.nU5jmxbNkfRQPYXI;actors.31.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Smithy;equipment;10 thaler;1;;other;icons/skills/trades/smithing-tongs-metal-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.IxCg26pz1lFGJajo;actors.36.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Firetube Charges;equipment;;3;;other;icons/skills/ranged/projectile-explosion-black-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.spooH2wVGHyoqkb3;actors.31.items.15
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Firetube Charges;equipment;;3;;other;icons/skills/ranged/projectile-explosion-black-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.fU3plaRgME4bnImN;actors.36.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Healing Spider;equipment;4 thaler;1;;other;icons/commodities/treasure/token-white-spider.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.GcloWhJJlRbqq8Dh;actors.43.items.22
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Herbal Cure;equipment;1 thaler;1;;other;icons/tools/laboratory/bowl-powder-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.yHz4vB5Cw3jk0KBZ;actors.7.items.18
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Herbal Cure;equipment;1 thaler;2;;other;icons/tools/laboratory/bowl-powder-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.HmRwvdKq2Z6NhATB;actors.12.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Herbal Cure;equipment;1 thaler;3;;other;icons/tools/laboratory/bowl-powder-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.DWDi9Ki4phCQQa2Y;actors.14.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Herbal Cure;equipment;1 thaler;1;;other;icons/tools/laboratory/bowl-powder-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.upHOT1SGtapUCGP5;actors.23.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Herbal Cure;equipment;1 thaler;5;;other;icons/tools/laboratory/bowl-powder-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.j2swpUpoEJK6PV7u;actors.25.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Herbal Cure;equipment;1 thaler;1;;other;icons/tools/laboratory/bowl-powder-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.25acwLgNLBc8LDBn;actors.41.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;"Herbal Tobacco, one box";equipment;2 shillings;1;;other;icons/consumables/plants/fern-sword-green.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.2ao0aHT4bi1NgBix;actors.38.items.18
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Holy Symbol;equipment;;1;;other;icons/magic/symbols/runes-triangle-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.NIiSj8lt1PcmvDrI;actors.21.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Interrogation Tools;equipment;1 thaler;1;;other;icons/tools/hand/hammer-and-nail.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.5nzJLnKrbFIXlqaE;actors.38.items.19
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Mask;equipment;5–10 ortegs;1;;other;icons/equipment/head/mask-carved-scream-tan.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.LBDvKhVR5VIT1KwN;actors.41.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Monster Trophy;equipment;;1;;other;icons/commodities/bones/horn-worn-beige.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.CapDiQdwNzvXX7NT;actors.26.items.21
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Medallion;equipment;;1;;other;icons/magic/symbols/runes-triangle-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.IisjMieufyg6DDsm;actors.7.items.21
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Medallion;equipment;;1;;other;icons/magic/symbols/runes-triangle-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.OoXj85GSaNRLVXQf;actors.9.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Medallion;equipment;;1;;other;icons/magic/symbols/runes-triangle-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.kWy63n4QYn1WXaLG;actors.23.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Medallion;equipment;;1;;other;icons/magic/symbols/runes-triangle-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.lysKwNmWu7KS1OGM;actors.24.items.22
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Medallion;equipment;;1;;other;icons/magic/symbols/runes-triangle-orange.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.20KOAyx0fihOoPMo;actors.28.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Owl Mask;equipment;;1;;other;icons/equipment/head/mask-carved-scream-tan.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.fkBTPBEeXng620o7;actors.26.items.20
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Ritual Focus;equipment;8 thaler;1;;other;icons/magic/control/silhouette-aura-energy.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.YYT6UiAIiPG9kDh1;actors.9.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Ritual Focus;equipment;8 thaler;1;;other;icons/magic/control/silhouette-aura-energy.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.6KBCzKEc4YvkafF5;actors.24.items.24
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Ritual Focus;equipment;8 thaler;1;;other;icons/magic/control/silhouette-aura-energy.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.gQUNbaEkvKFCKJ5K;actors.43.items.21
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Ritual Seal (Seven-league Stride);equipment;12 thaler;1;;other;icons/sundries/documents/envelope-stealed-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.XHZ17roMOaLhj1Da;actors.9.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Ruler’s Ring;equipment;10 thaler;1;;other;icons/equipment/finger/ring-crown-gold-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ilbvkX7dcLBa0S8L;actors.24.items.23
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Smelling Salts;equipment;2 thaler;1;;other;icons/consumables/food/salt-seasoning-spice-pink.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ZsxckUTG1eenzeE5;actors.27.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Smoke Bomb;equipment;2 thaler;2;;other;icons/weapons/thrown/bomb-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.9rOJjDnAKliR3tbp;actors.34.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Spore Bomb;equipment;3 thaler;1;;other;icons/weapons/thrown/bomb-gas-grey-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.KJAnB7JM9SAQf3AK;actors.26.items.18
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Spore Bomb;equipment;3 thaler;3;;other;icons/weapons/thrown/bomb-gas-grey-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.HtqiMyTQvEqm3K5z;actors.34.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Strong Poison;equipment;6 thaler;3;;other;icons/consumables/potions/potion-bottle-skull-label-poison-teal.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.IPaBV6fAW9AqLGis;actors.26.items.19
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Strong Poison;equipment;6 thaler;4;;other;icons/consumables/potions/potion-bottle-skull-label-poison-teal.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.lTp4IRu7B8XLomTa;actors.34.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Sun Symbol;equipment;;1;;other;icons/magic/light/explosion-star-glow-blue-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.12MV3Bkrv6lJ1laJ;actors.15.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Sun Symbol;equipment;;1;;other;icons/magic/light/explosion-star-glow-blue-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.o0eBjLhcXzTxiPwz;actors.38.items.15
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Sun Symbol;equipment;;1;;other;icons/magic/light/explosion-star-glow-blue-purple.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.JJSJDqY16QUrz8VP;actors.39.items.15
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;The Lightbringer;equipment;;1;;other;icons/sundries/books/book-tooled-eye-gold-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.SmeTToqvxoIsfjpB;actors.15.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;The Lightbringer;equipment;;1;;other;icons/sundries/books/book-tooled-eye-gold-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ZxeAhWxyS29GuW2Z;actors.21.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;The Lightbringer;equipment;;1;;other;icons/sundries/books/book-tooled-eye-gold-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.LkycEApQ6coo0Psc;actors.38.items.16
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;The Lightbringer;equipment;;1;;other;icons/sundries/books/book-tooled-eye-gold-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.pE4hLGFmXkwjh0Qd;actors.39.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;The Soul Stone;equipment;100 thaler;1;;other;icons/commodities/stone/engraved-symbol-water-grey.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.mfIVWR0d4DVJ9qXF;actors.24.items.25
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thunder Ball;equipment;3 thaler;2;;other;icons/weapons/ammunition/bullet-ice-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.TeA7VO5KcztY6asg;actors.34.items.15
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Water of Dusk;equipment;;1;;other;icons/consumables/potions/bottle-conical-corked-tied-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.g33R6aswI4z4voin;actors.39.items.16
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Waybread;equipment;1 thaler;1;;other;icons/consumables/food/bowl-stew-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Z17RPEP9u1BZG7WV;actors.7.items.20
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Waybread;equipment;1 thaler;4;;other;icons/consumables/food/bowl-stew-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.NNqXzWUv1j55l8WZ;actors.12.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Waybread;equipment;1 thaler;1;;other;icons/consumables/food/bowl-stew-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.NtloDpdFvEOdwgSB;actors.25.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Weak Antidote;equipment;1 thaler;1;;other;icons/consumables/potions/potion-tube-corked-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.UWPlIjMkh0SQrhLK;actors.7.items.19
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Weak Antidote;equipment;1 thaler;2;;other;icons/consumables/potions/potion-tube-corked-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.4mK0ya8RePVBu2uY;actors.25.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Weak Poison;equipment;2 thaler;2;;other;icons/consumables/potions/bottle-conical-corked-labeled-skull-poison-green.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.pKFjiQmDOv3bE93Y;actors.12.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Wild Chew;equipment;1 thaler;3;;other;icons/commodities/materials/bowl-liquid-red.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.SpSrRxUKfBmjAZTW;actors.12.items.8
